,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
CR102Q07A,434.0,2.3640552995391704,1.986373477085411,0.0,0.0,0.0,1.0,2.0,3.0,6.0,10.0,14.0
CR102Q07V,434.0,1.0829493087557605,0.27612388392176146,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
CR102Q07VS,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR432Q01TT,483.0,78759.8281573499,56149.308228775124,693.0,1215.02,7097.1,43363.5,66603.0,98744.5,190475.0,259668.50000000006,410691.0
CR432Q01F,446.0,36973.66367713005,42300.72110431523,158.0,1570.15,2623.0,9100.25,22553.5,47776.5,119428.0,190381.95,334879.0
CR432Q01A,483.0,13.67287784679089,10.70253340891142,0.0,0.0,0.0,7.0,11.0,19.0,29.899999999999977,47.18000000000001,111.0
CR432Q01V,483.0,1.0766045548654244,0.288671414626325,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR432Q01VS,483.0,0.002070393374741201,0.045501575519329006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CR432Q05TT,475.0,69902.88421052632,56171.210709611834,121.0,244.7,1842.3000000000002,32262.5,57805.0,92864.0,172924.99999999997,266164.74,370974.0
CR432Q05F,446.0,22283.2600896861,23589.325175549624,3.0,6.0,3110.0,9401.5,15111.0,27939.25,57837.0,93995.85,253609.0
CR432Q05A,475.0,67.09052631578948,60.64298769415523,0.0,0.0,0.0,19.5,53.0,98.5,185.29999999999995,244.29999999999995,293.0
CR432Q05V,475.0,1.1452631578947368,0.43810303131210926,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR432Q05VS,475.0,0.04,0.1961657785094736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR432Q06S,427.0,0.03981264637002342,0.19574814356268744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR432Q06TT,470.0,92290.9085106383,66094.5421656551,1523.0,2030.11,3764.8,44939.75,82597.0,123824.75,210564.1499999998,306816.5800000001,516381.0
CR432Q06F,450.0,45425.83777777778,43672.61241210447,2.0,3.0,1822.0500000000009,13925.5,34651.5,62558.5,123761.04999999987,195030.12999999998,341692.0
CR432Q06A,470.0,7.506382978723404,6.084248748866961,0.0,0.0,1.0,4.0,6.0,9.0,18.0,31.620000000000005,62.0
CR432Q06V,470.0,1.0680851063829788,0.2763656789058069,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR432Q06VS,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRT_SCORE,3834.0,0.4167762326462317,0.11486401838408405,0.072463768115942,0.1739130434782608,0.23605649188514355,0.3370786516853932,0.4166666666666667,0.4925373134328358,0.6053928836174944,0.7083847320525786,0.9545454545454546
Creative_Resilience,3834.0,0.04277516953573292,0.20237622577444994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Grupo_ESCS,3834.0,2.4994783515910277,1.1181797007307543,1.0,1.0,1.0,1.25,2.0,3.0,4.0,4.0,4.0
target_A,3834.0,0.04381846635367762,0.20471770644030912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
target_B,3834.0,0.06416275430359937,0.24507460246338056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
target_C,3834.0,0.018779342723004695,0.13576261041859494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
target_D,3834.0,0.30099113197704747,0.45874869045721944,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
